"Интересует маршрут с винный туризм и музыка, но без спешки.",винный туризм;музыка
"Хочу поездку, чтобы отдохнуть и посмотреть на искусство, может быть, ещё парк.",искусство;парк
"Тур по Европе, главное — дегустации, но и природа не помешает.",дегустации;природа
"Маршрут, включающий еда, музыка, ночная жизнь — реально?",еда;музыка;ночная жизнь
"Интересуют активность, винный туризм, ну и конечно животные.",активность;винный туризм;животные
"Тур по Европе, главное — пляж, но и шопинг не помешает.",пляж;шопинг
"Мне нужно всё сразу: и архитектура, и дегустации, и животные.",архитектура;дегустации;животные
"Маршрут, включающий активность, пляж,  — реально?",активность;пляж
Ищу место для фото с винный туризм и прогулками в культура.,винный туризм;культура;парк
"Ищу необычный маршрут: хочется и искусство, и немного история.",искусство;история
"Интересует маршрут с культура и , но без спешки.",культура
"Подскажите город с искусство, походы, и чтобы вкусно поесть.",искусство;походы;фотография
"Ищу необычный маршрут: хочется и винный туризм, и немного пляж.",винный туризм;пляж
"Интересует маршрут с животные и музыка, но без спешки.",животные;музыка;шопинг
"Хочу поездку, чтобы отдохнуть и посмотреть на архитектура, может быть, ещё искусство.",архитектура;искусство;релакс
"Хочу отдых, где можно совместить музыка, парк и хорошее настроение.",музыка;парк
"Подскажите город с история, , и чтобы вкусно поесть.",история
"Меня интересуют дегустации,  и что-то связанное с .",дегустации
"Куда поехать летом, чтобы были ночная жизнь, походы и даже немного ?",ночная жизнь;походы
"Планирую тур с еда, вкусной спорт и атмосферой .",еда;спорт
"Хочу в путешествии увидеть животные, попробовать природа, а может и .",животные;природа
"Интересуют шопинг, , ну и конечно .",шопинг
"Хочу поездку, чтобы отдохнуть и посмотреть на архитектура, может быть, ещё животные.",архитектура;животные
Ищу место для фото с архитектура и прогулками в музыка.,архитектура;музыка
"Маршрут, включающий история, походы,  — реально?",история;походы
"Просто хочу поездку с еда, а остальное — как получится.",еда;релакс
"Мне нужно всё сразу: и дегустации, и искусство, и .",дегустации;искусство
Что порекомендуете для любителя винный туризм и парк?,винный туризм;парк
Где можно насладиться активность и заодно заняться еда?,активность;еда
Что порекомендуете для любителя животные и фотография?,животные;фотография
"Куда поехать летом, чтобы были пляж, шопинг и даже немного ?",пляж;шопинг
Ищу место для фото с еда и прогулками в фотография.,еда;фотография
"Посоветуйте место, где есть активность, а вечером — парк.",активность;парк;пляж
"Мне нужно всё сразу: и парк, и религия, и .",парк;религия
"Просто хочу поездку с культура, а остальное — как получится.",культура
"Интересует маршрут с искусство и парк, но без спешки.",искусство;парк;походы
Где в Европе можно насладиться еда и посетить походы?,еда;походы
"Просто хочу поездку с винный туризм, а остальное — как получится.",винный туризм;релакс
"Хочу в путешествии увидеть животные, попробовать искусство, а может и .",животные;искусство
"Интересует маршрут с ночная жизнь и религия, но без спешки.",ночная жизнь;религия
"Меня интересуют активность, ночная жизнь и что-то связанное с походы.",активность;ночная жизнь;походы
"Ищу необычный маршрут: хочется и парк, и немного .",парк
Планирую отпуск с уклоном в активность и обязательно с спорт.,активность;спорт
"Маршрут, включающий парк, шопинг,  — реально?",парк;шопинг
Ищу место для фото с архитектура и прогулками в еда.,архитектура;еда;природа
Что порекомендуете для любителя активность и музыка?,активность;музыка
"Куда поехать летом, чтобы были культура, религия и даже немного ?",культура;религия
"Хочу отдых, где можно совместить еда, релакс и хорошее настроение.",еда;релакс;фотография
"Планирую тур с активность, вкусной религия и атмосферой .",активность;религия
"Ищу необычный маршрут: хочется и культура, и немного .",культура
"Тур по Европе, главное — винный туризм, но и природа не помешает.",винный туризм;природа
"Хочу поездку, чтобы отдохнуть и посмотреть на архитектура, может быть, ещё винный туризм.",архитектура;винный туризм;животные
"Интересуют дегустации, искусство, ну и конечно .",дегустации;искусство
"Просто хочу поездку с музыка, а остальное — как получится.",музыка
"Мне нужно всё сразу: и религия, и , и .",религия
Ищу место для фото с музей и прогулками в спорт.,музей;спорт
"Маршрут, включающий еда, искусство, религия — реально?",еда;искусство;религия
"Подскажите город с активность, релакс, и чтобы вкусно поесть.",активность;релакс
"Маршрут, включающий ночная жизнь, парк,  — реально?",ночная жизнь;парк
"Подскажите город с парк, пляж, и чтобы вкусно поесть.",парк;пляж
"Хочу поездку, чтобы отдохнуть и посмотреть на винный туризм, может быть, ещё музей.",винный туризм;музей;походы
"Интересуют винный туризм, парк, ну и конечно шопинг.",винный туризм;парк;шопинг
Планирую отпуск с уклоном в животные и обязательно с музей.,животные;музей
"Ищу необычный маршрут: хочется и культура, и немного походы.",культура;походы
"Куда поехать летом, чтобы были архитектура, еда и даже немного ?",архитектура;еда
"Куда поехать летом, чтобы были религия, спорт и даже немного ?",религия;спорт
"Мне нужно всё сразу: и дегустации, и музыка, и .",дегустации;музыка
"Планирую тур с животные, вкусной походы и атмосферой шопинг.",животные;походы;шопинг
"Тур по Европе, главное — архитектура, но и парк не помешает.",архитектура;парк;релакс
Ищу место для фото с дегустации и прогулками в еда.,дегустации;еда
"Хочу в путешествии увидеть дегустации, попробовать пляж, а может и .",дегустации;пляж
"Хочу отдых, где можно совместить ночная жизнь, религия и хорошее настроение.",ночная жизнь;религия
"Мне нужно всё сразу: и винный туризм, и музыка, и религия.",винный туризм;музыка;религия
"Мне нужно всё сразу: и спорт, и фотография, и .",спорт;фотография
"Ищу необычный маршрут: хочется и искусство, и немного шопинг.",искусство;шопинг
Планирую отпуск с уклоном в парк и обязательно с религия.,парк;религия;спорт
"Подскажите город с архитектура, ночная жизнь, и чтобы вкусно поесть.",архитектура;ночная жизнь;фотография
"Интересует маршрут с ночная жизнь и природа, но без спешки.",ночная жизнь;природа
"Интересует маршрут с активность и дегустации, но без спешки.",активность;дегустации;парк
"Посоветуйте место, где есть винный туризм, а вечером — животные.",винный туризм;животные;ночная жизнь
"Меня интересуют пляж,  и что-то связанное с .",пляж
"Просто хочу поездку с дегустации, а остальное — как получится.",дегустации;походы;спорт
"Тур по Европе, главное — активность, но и музыка не помешает.",активность;музыка
"Посоветуйте место, где есть дегустации, а вечером — еда.",дегустации;еда;животные
"Маршрут, включающий музей, ночная жизнь,  — реально?",музей;ночная жизнь
"Тур по Европе, главное — культура, но и музыка не помешает.",культура;музыка
"Куда поехать летом, чтобы были активность, ночная жизнь и даже немного парк?",активность;ночная жизнь;парк
Где можно насладиться ночная жизнь и заодно заняться спорт?,ночная жизнь;спорт
"Подскажите город с еда, культура, и чтобы вкусно поесть.",еда;культура
Ищу место для фото с фотография и прогулками в .,фотография
Что порекомендуете для любителя винный туризм и еда?,винный туризм;еда;шопинг
"Интересует маршрут с культура и музыка, но без спешки.",культура;музыка
"Хочу поездку, чтобы отдохнуть и посмотреть на искусство, может быть, ещё пляж.",искусство;пляж;релакс
"Интересуют искусство, ночная жизнь, ну и конечно .",искусство;ночная жизнь
"Хочу отдых, где можно совместить архитектура, еда и хорошее настроение.",архитектура;еда
"Куда поехать летом, чтобы были активность, архитектура и даже немного ?",активность;архитектура
"Мне нужно всё сразу: и ночная жизнь, и походы, и .",ночная жизнь;походы
"Хочу в путешествии увидеть походы, попробовать фотография, а может и .",походы;фотография
"Планирую тур с история, вкусной релакс и атмосферой .",история;релакс
Где можно насладиться винный туризм и заодно заняться музыка?,винный туризм;музыка;пляж
"Интересуют архитектура, еда, ну и конечно парк.",архитектура;еда;парк
"Ищу необычный маршрут: хочется и винный туризм, и немного еда.",винный туризм;еда
"Мне нужно всё сразу: и природа, и шопинг, и .",природа;шопинг
Где можно насладиться винный туризм и заодно заняться походы?,винный туризм;походы;спорт
"Интересует маршрут с музей и фотография, но без спешки.",музей;фотография
"Интересует маршрут с культура и релакс, но без спешки.",культура;релакс
"Куда поехать летом, чтобы были винный туризм, история и даже немного парк?",винный туризм;история;парк
"Маршрут, включающий походы, природа, спорт — реально?",походы;природа;спорт
"Хочу поездку, чтобы отдохнуть и посмотреть на ночная жизнь, может быть, ещё релакс.",ночная жизнь;релакс
"Хочу в путешествии увидеть винный туризм, попробовать ночная жизнь, а может и .",винный туризм;ночная жизнь
"Подскажите город с история, культура, и чтобы вкусно поесть.",история;культура
"Хочу отдых, где можно совместить религия, фотография и хорошее настроение.",религия;фотография
"Интересует маршрут с фотография и , но без спешки.",фотография
Планирую отпуск с уклоном в искусство и обязательно с музей.,искусство;музей;природа
"Тур по Европе, главное — шопинг, но и  не помешает.",шопинг
"Планирую тур с еда, вкусной религия и атмосферой .",еда;религия
"Мне нужно всё сразу: и музей, и шопинг, и .",музей;шопинг
"Хочу поездку, чтобы отдохнуть и посмотреть на дегустации, может быть, ещё .",дегустации
"Тур по Европе, главное — активность, но и дегустации не помешает.",активность;дегустации;музей
"Интересуют винный туризм, музей, ну и конечно музыка.",винный туризм;музей;музыка
"Интересуют пляж, религия, ну и конечно .",пляж;религия
"Интересуют культура, релакс, ну и конечно .",культура;релакс
"Планирую тур с животные, вкусной походы и атмосферой релакс.",животные;походы;релакс
"Хочу поездку, чтобы отдохнуть и посмотреть на винный туризм, может быть, ещё искусство.",винный туризм;искусство;культура
"Планирую тур с активность, вкусной еда и атмосферой искусство.",активность;еда;искусство
"Интересуют история, фотография, ну и конечно .",история;фотография
"Куда поехать летом, чтобы были активность, животные и даже немного ?",активность;животные
"Куда поехать летом, чтобы были парк, спорт и даже немного ?",парк;спорт
"Просто хочу поездку с животные, а остальное — как получится.",животные;шопинг
Планирую отпуск с уклоном в архитектура и обязательно с .,архитектура
"Хочу в путешествии увидеть животные, попробовать музей, а может и .",животные;музей
"Тур по Европе, главное — винный туризм, но и фотография не помешает.",винный туризм;фотография
"Меня интересуют культура, походы и что-то связанное с релакс.",культура;походы;релакс
Планирую отпуск с уклоном в дегустации и обязательно с пляж.,дегустации;пляж
"Хочу отдых, где можно совместить религия,  и хорошее настроение.",религия
"Просто хочу поездку с архитектура, а остальное — как получится.",архитектура;история
Что порекомендуете для любителя культура и музыка?,культура;музыка;шопинг
Где в Европе можно насладиться ночная жизнь и посетить походы?,ночная жизнь;походы
"Интересуют походы, , ну и конечно .",походы
"Интересует маршрут с религия и , но без спешки.",религия
Ищу место для фото с архитектура и прогулками в релакс.,архитектура;релакс
"Просто хочу поездку с архитектура, а остальное — как получится.",архитектура;походы;фотография
"Планирую тур с архитектура, вкусной музей и атмосферой .",архитектура;музей
"Ищу необычный маршрут: хочется и история, и немного шопинг.",история;шопинг
Что порекомендуете для любителя музыка и ?,музыка
"Посоветуйте место, где есть архитектура, а вечером — культура.",архитектура;культура;музей
"Ищу необычный маршрут: хочется и фотография, и немного шопинг.",фотография;шопинг
"Ищу необычный маршрут: хочется и дегустации, и немного .",дегустации
Где в Европе можно насладиться музыка и посетить религия?,музыка;религия;шопинг
"Посоветуйте место, где есть природа, а вечером — шопинг.",природа;шопинг
"Ищу необычный маршрут: хочется и история, и немного .",история
Где в Европе можно насладиться история и посетить ?,история
"Интересует маршрут с винный туризм и животные, но без спешки.",винный туризм;животные
Что порекомендуете для любителя музыка и парк?,музыка;парк;природа
"Подскажите город с еда, ночная жизнь, и чтобы вкусно поесть.",еда;ночная жизнь;парк
"Интересуют дегустации, ночная жизнь, ну и конечно .",дегустации;ночная жизнь
Что порекомендуете для любителя природа и ?,природа
Что порекомендуете для любителя архитектура и еда?,архитектура;еда
"Интересуют еда, животные, ну и конечно .",еда;животные
"Хочу отдых, где можно совместить активность, релакс и хорошее настроение.",активность;релакс
"Ищу необычный маршрут: хочется и архитектура, и немного пляж.",архитектура;пляж
"Тур по Европе, главное — животные, но и походы не помешает.",животные;походы
Что порекомендуете для любителя ночная жизнь и релакс?,ночная жизнь;релакс
"Маршрут, включающий история, спорт,  — реально?",история;спорт
"Подскажите город с ночная жизнь, походы, и чтобы вкусно поесть.",ночная жизнь;походы
"Куда поехать летом, чтобы были походы,  и даже немного ?",походы
Где в Европе можно насладиться культура и посетить фотография?,культура;фотография
Ищу место для фото с походы и прогулками в .,походы
"Интересует маршрут с животные и искусство, но без спешки.",животные;искусство
"Планирую тур с пляж, вкусной природа и атмосферой спорт.",пляж;природа;спорт
"Куда поехать летом, чтобы были дегустации, шопинг и даже немного ?",дегустации;шопинг
"Посоветуйте место, где есть история, а вечером — культура.",история;культура
"Интересуют активность, животные, ну и конечно .",активность;животные
"Планирую тур с архитектура, вкусной винный туризм и атмосферой искусство.",архитектура;винный туризм;искусство
Ищу место для фото с искусство и прогулками в музыка.,искусство;музыка;религия
"Меня интересуют винный туризм, религия и что-то связанное с .",винный туризм;религия
Планирую отпуск с уклоном в активность и обязательно с .,активность
"Маршрут, включающий пляж, природа,  — реально?",пляж;природа
"Куда поехать летом, чтобы были искусство, музыка и даже немного ?",искусство;музыка
"Интересует маршрут с история и культура, но без спешки.",история;культура;религия
"Мне нужно всё сразу: и архитектура, и спорт, и .",архитектура;спорт
"Планирую тур с походы, вкусной фотография и атмосферой .",походы;фотография
"Тур по Европе, главное — музей, но и пляж не помешает.",музей;пляж
"Интересует маршрут с природа и релакс, но без спешки.",природа;релакс;спорт
Планирую отпуск с уклоном в музыка и обязательно с фотография.,музыка;фотография
"Ищу необычный маршрут: хочется и культура, и немного парк.",культура;парк
Ищу место для фото с культура и прогулками в спорт.,культура;спорт
Где в Европе можно насладиться активность и посетить пляж?,активность;пляж
Планирую отпуск с уклоном в история и обязательно с спорт.,история;спорт
"Хочу в путешествии увидеть активность, попробовать культура, а может и ночная жизнь.",активность;культура;ночная жизнь
"Хочу поездку, чтобы отдохнуть и посмотреть на архитектура, может быть, ещё фотография.",архитектура;фотография
"Просто хочу поездку с дегустации, а остальное — как получится.",дегустации
"Куда поехать летом, чтобы были культура, музей и даже немного походы?",культура;музей;походы
"Маршрут, включающий религия, шопинг,  — реально?",религия;шопинг
"Хочу поездку, чтобы отдохнуть и посмотреть на спорт, может быть, ещё .",спорт
"Мне нужно всё сразу: и музыка, и пляж, и .",музыка;пляж
"Ищу необычный маршрут: хочется и животные, и немного походы.",животные;походы
"Ищу необычный маршрут: хочется и архитектура, и немного животные.",архитектура;животные
"Посоветуйте место, где есть пляж, а вечером — спорт.",пляж;спорт
"Ищу необычный маршрут: хочется и животные, и немного природа.",животные;природа
Ищу место для фото с искусство и прогулками в ночная жизнь.,искусство;ночная жизнь
"Тур по Европе, главное — активность, но и архитектура не помешает.",активность;архитектура;музей
Что порекомендуете для любителя искусство и ночная жизнь?,искусство;ночная жизнь
"Просто хочу поездку с винный туризм, а остальное — как получится.",винный туризм;еда;фотография
"Тур по Европе, главное — походы, но и  не помешает.",походы
"Ищу необычный маршрут: хочется и еда, и немного .",еда
"Тур по Европе, главное — музей, но и  не помешает.",музей
"Хочу в путешествии увидеть искусство, попробовать релакс, а может и .",искусство;релакс
"Хочу в путешествии увидеть религия, попробовать фотография, а может и .",религия;фотография
"Хочу отдых, где можно совместить культура, ночная жизнь и хорошее настроение.",культура;ночная жизнь;спорт
Что порекомендуете для любителя архитектура и история?,архитектура;история;походы
"Хочу поездку, чтобы отдохнуть и посмотреть на культура, может быть, ещё походы.",культура;походы
"Хочу в путешествии увидеть еда, попробовать шопинг, а может и .",еда;шопинг
"Мне нужно всё сразу: и музей, и ночная жизнь, и фотография.",музей;ночная жизнь;фотография
"Куда поехать летом, чтобы были активность,  и даже немного ?",активность
"Планирую тур с винный туризм, вкусной искусство и атмосферой природа.",винный туризм;искусство;природа
"Интересуют активность, , ну и конечно .",активность
"Маршрут, включающий дегустации, ,  — реально?",дегустации
Планирую отпуск с уклоном в музей и обязательно с фотография.,музей;фотография
Что порекомендуете для любителя активность и походы?,активность;походы
"Тур по Европе, главное — винный туризм, но и история не помешает.",винный туризм;история;религия
"Куда поехать летом, чтобы были дегустации, релакс и даже немного религия?",дегустации;релакс;религия
"Хочу в путешествии увидеть дегустации, попробовать животные, а может и ночная жизнь.",дегустации;животные;ночная жизнь
"Хочу отдых, где можно совместить винный туризм, парк и хорошее настроение.",винный туризм;парк
"Тур по Европе, главное — винный туризм, но и музыка не помешает.",винный туризм;музыка
"Мне нужно всё сразу: и искусство, и музыка, и .",искусство;музыка
"Посоветуйте место, где есть винный туризм, а вечером — пляж.",винный туризм;пляж
Где в Европе можно насладиться активность и посетить походы?,активность;походы
"Маршрут, включающий походы, религия,  — реально?",походы;религия
Где можно насладиться винный туризм и заодно заняться искусство?,винный туризм;искусство;походы
Где в Европе можно насладиться винный туризм и посетить походы?,винный туризм;походы
"Ищу необычный маршрут: хочется и искусство, и немного .",искусство
"Подскажите город с активность, дегустации, и чтобы вкусно поесть.",активность;дегустации;религия
"Мне нужно всё сразу: и активность, и парк, и пляж.",активность;парк;пляж
"Подскажите город с дегустации, музей, и чтобы вкусно поесть.",дегустации;музей
"Подскажите город с природа, шопинг, и чтобы вкусно поесть.",природа;шопинг
"Куда поехать летом, чтобы были искусство, ночная жизнь и даже немного религия?",искусство;ночная жизнь;религия
"Хочу отдых, где можно совместить искусство, парк и хорошее настроение.",искусство;парк;походы
"Интересует маршрут с культура и спорт, но без спешки.",культура;спорт
"Подскажите город с искусство, спорт, и чтобы вкусно поесть.",искусство;спорт
"Просто хочу поездку с история, а остальное — как получится.",история
"Хочу поездку, чтобы отдохнуть и посмотреть на музей, может быть, ещё релакс.",музей;релакс
Планирую отпуск с уклоном в архитектура и обязательно с животные.,архитектура;животные;музей
"Просто хочу поездку с животные, а остальное — как получится.",животные
"Интересует маршрут с ночная жизнь и релакс, но без спешки.",ночная жизнь;релакс;спорт
"Хочу поездку, чтобы отдохнуть и посмотреть на винный туризм, может быть, ещё .",винный туризм
"Посоветуйте место, где есть музей, а вечером — религия.",музей;религия;шопинг
Что порекомендуете для любителя активность и шопинг?,активность;шопинг
"Просто хочу поездку с культура, а остальное — как получится.",культура;ночная жизнь;релакс
"Тур по Европе, главное — спорт, но и шопинг не помешает.",спорт;шопинг
"Интересуют дегустации, музыка, ну и конечно .",дегустации;музыка
"Ищу необычный маршрут: хочется и природа, и немного релакс.",природа;релакс;фотография
Где можно насладиться активность и заодно заняться ночная жизнь?,активность;ночная жизнь;релакс
"Интересуют парк, пляж, ну и конечно .",парк;пляж
"Тур по Европе, главное — музыка, но и парк не помешает.",музыка;парк;спорт
"Хочу поездку, чтобы отдохнуть и посмотреть на история, может быть, ещё .",история
"Хочу в путешествии увидеть еда, попробовать искусство, а может и шопинг.",еда;искусство;шопинг
Где можно насладиться еда и заодно заняться искусство?,еда;искусство;природа
"Хочу поездку, чтобы отдохнуть и посмотреть на история, может быть, ещё пляж.",история;пляж
"Планирую тур с винный туризм, вкусной еда и атмосферой музыка.",винный туризм;еда;музыка
"Меня интересуют архитектура, еда и что-то связанное с .",архитектура;еда
Где в Европе можно насладиться история и посетить музей?,история;музей
"Меня интересуют активность, дегустации и что-то связанное с парк.",активность;дегустации;парк
Планирую отпуск с уклоном в животные и обязательно с ночная жизнь.,животные;ночная жизнь;парк
"Подскажите город с искусство, музыка, и чтобы вкусно поесть.",искусство;музыка
Что порекомендуете для любителя культура и спорт?,культура;спорт;шопинг
"Куда поехать летом, чтобы были музыка, шопинг и даже немного ?",музыка;шопинг
"Хочу отдых, где можно совместить история, культура и хорошее настроение.",история;культура
"Куда поехать летом, чтобы были культура,  и даже немного ?",культура
Ищу место для фото с активность и прогулками в пляж.,активность;пляж
"Планирую тур с ночная жизнь, вкусной пляж и атмосферой спорт.",ночная жизнь;пляж;спорт
"Хочу отдых, где можно совместить ночная жизнь, релакс и хорошее настроение.",ночная жизнь;релакс;фотография
Что порекомендуете для любителя музыка и фотография?,музыка;фотография
Планирую отпуск с уклоном в винный туризм и обязательно с парк.,винный туризм;парк
"Куда поехать летом, чтобы были пляж, походы и даже немного релакс?",пляж;походы;релакс
"Мне нужно всё сразу: и винный туризм, и животные, и .",винный туризм;животные
"Просто хочу поездку с активность, а остальное — как получится.",активность;ночная жизнь
"Хочу в путешествии увидеть ночная жизнь, попробовать релакс, а может и религия.",ночная жизнь;релакс;религия
"Подскажите город с винный туризм, дегустации, и чтобы вкусно поесть.",винный туризм;дегустации
"Интересуют музей, ночная жизнь, ну и конечно .",музей;ночная жизнь
"Интересует маршрут с винный туризм и , но без спешки.",винный туризм
"Планирую тур с ночная жизнь, вкусной фотография и атмосферой .",ночная жизнь;фотография
"Просто хочу поездку с музей, а остальное — как получится.",музей
"Куда поехать летом, чтобы были музыка,  и даже немного ?",музыка
"Интересуют еда, животные, ну и конечно походы.",еда;животные;походы
"Посоветуйте место, где есть еда, а вечером — музыка.",еда;музыка;походы
"Хочу отдых, где можно совместить пляж, спорт и хорошее настроение.",пляж;спорт
Где в Европе можно насладиться активность и посетить ?,активность
"Ищу необычный маршрут: хочется и животные, и немного культура.",животные;культура
"Хочу отдых, где можно совместить дегустации, искусство и хорошее настроение.",дегустации;искусство
"Ищу необычный маршрут: хочется и еда, и немного искусство.",еда;искусство;походы
Ищу место для фото с религия и прогулками в шопинг.,религия;шопинг
"Ищу необычный маршрут: хочется и животные, и немного искусство.",животные;искусство
"Ищу необычный маршрут: хочется и искусство, и немного походы.",искусство;походы
"Тур по Европе, главное — музыка, но и природа не помешает.",музыка;природа
"Посоветуйте место, где есть винный туризм, а вечером — музей.",винный туризм;музей;фотография
Где можно насладиться архитектура и заодно заняться музыка?,архитектура;музыка;религия
"Куда поехать летом, чтобы были музей, пляж и даже немного ?",музей;пляж
"Хочу в путешествии увидеть активность, попробовать еда, а может и .",активность;еда
Где можно насладиться спорт и заодно заняться шопинг?,спорт;шопинг
Где в Европе можно насладиться активность и посетить искусство?,активность;искусство
"Посоветуйте место, где есть животные, а вечером — ночная жизнь.",животные;ночная жизнь
"Тур по Европе, главное — винный туризм, но и еда не помешает.",винный туризм;еда;релакс
"Хочу в путешествии увидеть искусство, попробовать история, а может и походы.",искусство;история;походы
"Ищу необычный маршрут: хочется и архитектура, и немного культура.",архитектура;культура;пляж
"Посоветуйте место, где есть музыка, а вечером — природа.",музыка;природа;фотография
"Куда поехать летом, чтобы были еда, искусство и даже немного ?",еда;искусство
"Маршрут, включающий дегустации, фотография,  — реально?",дегустации;фотография
"Планирую тур с фотография, вкусной  и атмосферой .",фотография
"Хочу поездку, чтобы отдохнуть и посмотреть на фотография, может быть, ещё .",фотография
"Хочу отдых, где можно совместить музыка, фотография и хорошее настроение.",музыка;фотография;шопинг
"Хочу поездку, чтобы отдохнуть и посмотреть на дегустации, может быть, ещё спорт.",дегустации;спорт
"Меня интересуют искусство, релакс и что-то связанное с .",искусство;релакс
Где можно насладиться активность и заодно заняться искусство?,активность;искусство
"Хочу поездку, чтобы отдохнуть и посмотреть на релакс, может быть, ещё .",релакс
Ищу место для фото с винный туризм и прогулками в парк.,винный туризм;парк
"Ищу необычный маршрут: хочется и активность, и немного искусство.",активность;искусство
Ищу место для фото с парк и прогулками в .,парк
"Меня интересуют искусство, фотография и что-то связанное с .",искусство;фотография
"Ищу необычный маршрут: хочется и музыка, и немного парк.",музыка;парк
"Мне нужно всё сразу: и спорт, и , и .",спорт
"Посоветуйте место, где есть культура, а вечером — .",культура
"Хочу отдых, где можно совместить искусство, фотография и хорошее настроение.",искусство;фотография
"Хочу отдых, где можно совместить искусство,  и хорошее настроение.",искусство
"Хочу в путешествии увидеть еда, попробовать парк, а может и походы.",еда;парк;походы
"Интересует маршрут с искусство и спорт, но без спешки.",искусство;спорт
"Хочу в путешествии увидеть природа, попробовать релакс, а может и спорт.",природа;релакс;спорт
"Интересуют архитектура, парк, ну и конечно фотография.",архитектура;парк;фотография
"Интересует маршрут с искусство и шопинг, но без спешки.",искусство;шопинг
Где можно насладиться архитектура и заодно заняться еда?,архитектура;еда;культура
"Мне нужно всё сразу: и музей, и пляж, и религия.",музей;пляж;религия
Что порекомендуете для любителя музыка и шопинг?,музыка;шопинг
Ищу место для фото с природа и прогулками в религия.,природа;религия
Где можно насладиться животные и заодно заняться культура?,животные;культура
"Просто хочу поездку с походы, а остальное — как получится.",походы;религия
"Подскажите город с дегустации, музыка, и чтобы вкусно поесть.",дегустации;музыка;пляж
"Планирую тур с музыка, вкусной природа и атмосферой .",музыка;природа
"Мне нужно всё сразу: и искусство, и , и .",искусство
Ищу место для фото с активность и прогулками в история.,активность;история;спорт
"Подскажите город с культура, , и чтобы вкусно поесть.",культура
Ищу место для фото с музей и прогулками в пляж.,музей;пляж;спорт
"Ищу необычный маршрут: хочется и дегустации, и немного музыка.",дегустации;музыка
"Ищу необычный маршрут: хочется и культура, и немного природа.",культура;природа
"Маршрут, включающий животные, культура, ночная жизнь — реально?",животные;культура;ночная жизнь
"Подскажите город с архитектура, история, и чтобы вкусно поесть.",архитектура;история;релакс
"Маршрут, включающий музыка, ночная жизнь,  — реально?",музыка;ночная жизнь
"Интересует маршрут с еда и ночная жизнь, но без спешки.",еда;ночная жизнь
"Хочу поездку, чтобы отдохнуть и посмотреть на музей, может быть, ещё шопинг.",музей;шопинг
"Хочу отдых, где можно совместить культура,  и хорошее настроение.",культура
"Хочу в путешествии увидеть архитектура, попробовать искусство, а может и фотография.",архитектура;искусство;фотография
"Посоветуйте место, где есть архитектура, а вечером — шопинг.",архитектура;шопинг
"Интересуют музей, парк, ну и конечно релакс.",музей;парк;релакс
"Посоветуйте место, где есть ночная жизнь, а вечером — спорт.",ночная жизнь;спорт
"Интересуют искусство, культура, ну и конечно .",искусство;культура
"Ищу необычный маршрут: хочется и музей, и немного походы.",музей;походы
"Куда поехать летом, чтобы были ночная жизнь, релакс и даже немного ?",ночная жизнь;релакс
"Планирую тур с история, вкусной музей и атмосферой .",история;музей
"Посоветуйте место, где есть парк, а вечером — пляж.",парк;пляж;фотография
Ищу место для фото с искусство и прогулками в музей.,искусство;музей;ночная жизнь
Где в Европе можно насладиться культура и посетить пляж?,культура;пляж;спорт
"Куда поехать летом, чтобы были активность, винный туризм и даже немного шопинг?",активность;винный туризм;шопинг
"Хочу в путешествии увидеть архитектура, попробовать музей, а может и .",архитектура;музей
"Просто хочу поездку с парк, а остальное — как получится.",парк;спорт
